;	V3 text file written for MicroBrightField products.
                (   85.75   415.06   -20.63     0.37)  ; 156
                (   85.60   415.94   -20.75     1.25)  ; 157
                (   85.38   416.74   -20.38     1.99)  ; 158
                (   85.22   417.54   -21.06     2.14)  ; 159
                (   85.15   418.42   -21.19     0.96)  ; 160
                (   85.08   419.24   -21.19     0.44)  ; 161
                (   85.30   419.88   -21.19     0.37)  ; 162
                (   85.88   420.39   -21.56     0.74)  ; 163
                (   86.33   420.54   -21.69     1.03)  ; 164
                (   86.92   420.92   -21.88     1.33)  ; 165
                (   87.73   421.28   -21.94     0.74)  ; 166
                (   88.25   421.64   -22.25     0.37)  ; 167
                (   88.54   422.15   -22.63     0.37)  ; 168
                (   88.53   422.73   -22.81     0.37)  ; 169
                (   88.99   423.54   -23.06     0.81)  ; 170
                (   89.28   423.98   -22.56     1.84)  ; 171
                (   89.80   424.49   -22.25     2.06)  ; 172
                (   90.39   425.07   -22.25     1.84)  ; 173
                (   90.83   425.58   -21.88     0.96)  ; 174
                (   91.56   426.02   -21.88     0.66)  ; 175
                (   92.15   426.61   -21.44     0.66)  ; 176
                (   92.96   427.36   -21.56     1.62)  ; 177
                (   93.93   428.36   -21.69     2.14)  ; 178
                (   94.65   429.39   -22.06     1.47)  ; 179
                (   95.03   430.48   -22.81     0.74)  ; 180
                (   95.33   431.22   -23.00     0.66)  ; 181
                (   95.55   432.03   -23.31     0.96)  ; 182
                (   95.69   432.75   -23.50     1.40)  ; 183
                (   95.77   433.84   -23.81     1.77)  ; 184
                (   95.83   434.80   -24.19     1.11)  ; 185
                (   95.32   435.09   -25.19     0.66)  ; 186
                (   94.44   435.31   -26.06     0.59)  ; 187
                (   94.18   435.06   -25.94     0.74)  ; 188
                (   93.66   434.56   -26.25     0.74)  ; 189
                (   92.91   434.05   -26.75     0.44)  ; 190
                (   92.04   433.76   -27.69     0.44)  ; 191
                (   91.44   433.39   -28.88     0.96)  ; 192
                (   90.64   433.24   -29.19     2.14)  ; 193
                (   89.67   432.87   -29.50     1.99)  ; 194
                (   89.09   432.95   -30.44     1.33)  ; 195
                (   88.58   433.10   -32.00     0.88)  ; 196
                (   87.91   433.46   -33.06     0.52)  ; 197
                (   87.32   433.84   -33.63     0.52)  ; 198
                (   86.47   434.98   -33.75     0.88)  ; 199
                (   85.89   435.20   -34.25     1.69)  ; 200
                (   85.01   435.56   -35.13     2.06)  ; 201
                (   84.56   435.92   -36.19     2.06)  ; 202
                (   84.26   436.06   -36.69     1.40)  ; 203
                (   83.53   436.52   -37.13     0.88)  ; 204
                (   82.87   436.65   -37.69     0.52)  ; 205
                (   82.13   437.24   -38.69     0.81)  ; 206
                (   81.77   437.67   -39.31     1.33)  ; 207
                (   82.00   438.34   -39.69     2.06)  ; 208
                (   82.21   438.84   -40.56     2.14)  ; 209
                (   82.73   439.45   -41.50     1.99)  ; 210
                (   83.17   439.59   -43.19     1.18)  ; 211
                (   83.40   439.95   -43.94     0.88)  ; 212
                (   84.12   440.90   -44.00     0.59)  ; 213
                (   83.83   442.59   -44.06     0.29)  ; 214
                (   84.13   443.17   -44.25     0.74)  ; 215
                (   84.64   443.46   -44.63     2.50)  ; 216
                (   84.86   444.18   -45.88     1.03)  ; 217
                (   84.86   444.62   -46.38     0.59)  ; 218
                (   84.71   445.06   -47.13     0.37)  ; 219
                (   84.56   445.94   -47.25     0.37)  ; 220
                (   84.42   446.16   -47.69     0.88)  ; 221
                (   84.33   446.52   -48.88     1.77)  ; 222
                (   84.34   447.04   -50.00     2.65)  ; 223
                (   84.20   447.33   -50.50     2.58)  ; 224
                (   84.50   448.28   -50.50     0.88)  ; 225
                (   84.20   449.02   -51.13     0.52)  ; 226
                (   84.27   449.38   -52.06     0.44)  ; 227
                (   84.34   450.17   -54.19     0.37)  ; 228
                (   84.05   451.06   -54.38     0.37)  ; 229
                (   84.20   451.36   -54.44     0.81)  ; 230
                (   84.42   452.08   -54.63     2.06)  ; 231
                (   84.42   452.80   -57.31     0.66)  ; 232
                (   84.42   453.25   -58.25     0.44)  ; 233
                (   84.41   454.42   -58.56     0.37)  ; 234
                (   84.34   455.24   -58.56     1.62)  ; 235
                (   84.20   455.60   -59.13     2.65)  ; 236
                (   83.60   455.88   -60.81     1.25)  ; 237
                (   83.08   456.32   -61.31     0.59)  ; 238
                (   82.59   456.68   -63.44     0.37)  ; 239
                (   82.06   457.27   -63.75     1.18)  ; 240
                (   81.91   457.71   -64.19     1.84)  ; 241
                (   81.90   458.08   -64.75     1.55)  ; 242
                (   81.62   458.58   -65.06     0.74)  ; 243
                (   80.88   459.32   -66.31     0.52)  ; 244
                (   80.29   459.62   -67.88     1.18)  ; 245
                (   79.40   459.90   -68.63     2.28)  ; 246
                (   78.96   460.19   -68.63     2.95)  ; 247
                (   78.82   460.48   -68.63     1.40)  ; 248
                (   77.79   461.16   -69.19     0.66)  ; 249
                (   77.42   461.72   -70.19     0.37)  ; 250
                (   76.84   462.46   -70.44     1.03)  ; 251
                (   76.24   462.97   -71.25     1.25)  ; 252
                (   75.96   463.34   -72.13     0.59)  ; 253
                (   75.74   463.79   -73.06     0.44)  ; 254
                (   74.99   464.73   -73.38     0.44)  ; 255
                (   74.54   464.79   -73.63     1.25)  ; 256
                (   73.96   465.61   -74.75     2.80)  ; 257
                (   73.60   465.90   -75.44     2.36)  ; 258
                (   72.24   466.78   -75.81     0.88)  ; 259
                (   71.42   467.80   -76.38     0.59)  ; 260
                (   70.46   468.60   -76.56     0.37)  ; 261
                (   69.29   470.06   -76.75     0.37)  ; 262
                (   67.81   470.80   -75.31     1.03)  ; 263
                (   66.84   471.24   -75.88     2.43)  ; 264
                (   66.48   471.60   -76.13     1.92)  ; 265
                (   65.81   472.26   -76.13     0.81)  ; 266
                (   64.86   473.06   -76.13     0.44)  ; 267
                (   63.08   473.93   -76.38     0.37)  ; 268
                (   62.22   474.38   -76.63     0.37)  ; 269
                (   61.56   474.74   -76.63     0.88)  ; 270
                (   60.58   475.18   -76.56     1.77)  ; 271
                (   59.84   475.61   -76.63     1.77)  ; 272
                (   59.04   475.77   -76.63     0.74)  ; 273
                (   57.56   476.43   -76.81     0.37)  ; 274
                (   56.61   477.07   -77.06     0.37)  ; 275
                (   55.80   477.52   -77.31     1.69)  ; 276
                (   55.44   477.96   -77.81     2.80)  ; 277
                (   55.21   478.24   -78.06     2.43)  ; 278
                (   54.69   479.19   -79.13     0.81)  ; 279
                (   54.17   479.28   -79.56     0.44)  ; 280
                (   53.81   479.80   -79.81     0.37)  ; 281
                (   53.37   480.46   -80.06     0.37)  ; 282
                (   53.07   480.81   -80.19     0.81)  ; 283
                (   52.79   481.40   -80.38     0.81)  ; 284
                (   52.55   481.76   -80.94     0.44)  ; 285
                (   52.12   482.58   -81.13     0.29)  ; 286
                (   51.38   482.86   -81.56     1.18)  ; 287
                (   51.66   483.22   -82.56     2.58)  ; 288
                (   51.60   483.74   -83.31     1.33)  ; 289
                (   51.53   484.16   -83.31     0.44)  ; 290
                (   51.00   484.69   -83.38     0.29)  ; 291
                (   50.35   485.50   -83.56     0.22)  ; 292
                (   49.83   486.09   -84.06     0.81)  ; 293
                (   49.39   486.44   -84.25     1.25)  ; 294
                (   48.80   486.87   -84.50     0.37)  ; 295
                (   48.14   487.39   -86.25     0.37)  ; 296
                (   47.70   488.19   -88.44     0.88)  ; 297
                (   47.47   488.34   -88.94     1.99)  ; 298
                (   47.11   489.07   -89.69     0.52)  ; 299
                (   46.81   489.66   -90.13     0.29)  ; 300
                (   46.23   490.46   -90.44     0.29)  ; 301
                (   45.70   491.19   -90.81     0.29)  ; 302
                (   45.63   491.40   -91.25     0.74)  ; 303
                (   45.19   492.14   -90.56     1.92)  ; 304
                (   45.19   492.58   -90.13     2.36)  ; 305
                (   45.19   493.17   -90.19     0.66)  ; 306
                (   45.05   494.11   -90.31     0.29)  ; 307
                (   45.12   494.70   -91.19     0.29)  ; 308
                (   45.35   494.85   -91.56     0.29)  ; 309
                (   45.49   496.61   -92.38     0.29)  ; 310
                (   45.67   497.66   -95.19     0.88)  ; 311
                (   45.88   498.60   -96.56     2.06)  ; 312
                (   45.96   499.41   -98.06     0.66)  ; 313
                (   46.11   500.07   -98.44     0.37)  ; 314
                (   46.11   501.30   -98.81     0.37)  ; 315
                (   46.20   501.75   -99.88     1.25)  ; 316
                (   46.10   502.19  -100.19     1.69)  ; 317
                (   46.26   502.93  -100.88     0.74)  ; 318
                (   46.41   504.02  -101.44     0.37)  ; 319
                (   46.56   505.40  -101.69     0.37)  ; 320
                (   47.00   507.38  -101.94     0.37)  ; 321
                (   46.77   508.27  -102.81     2.80)  ; 322
                (   46.84   509.49  -103.81     0.66)  ; 323
                (   46.55   510.39  -104.50     0.37)  ; 324
                (   46.41   512.35  -105.13     0.22)  ; 325
                (   46.25   513.52  -106.13     0.44)  ; 326
                (   46.48   514.25  -106.94     1.03)  ; 327
                (   46.63   515.06  -107.00     2.28)  ; 328
                (   46.69   516.37  -108.13     0.37)  ; 329
                (   46.54   517.53  -107.00     0.22)  ; 330
                (   46.55   518.28  -106.88     1.40)  ; 331
                (   46.55   519.23  -107.25     1.55)  ; 332
                (   46.55   520.61  -107.19     0.52)  ; 333
                (   46.56   521.19  -107.00     0.29)  ; 334
                (   46.55   522.51  -106.75     0.15)  ; 335
                (   46.55   523.61  -106.75     0.15)  ; 336
                (   46.26   524.34  -107.13     0.52)  ; 337
                (   46.33   524.78  -107.44     1.69)  ; 338
                (   46.10   525.57  -107.63     2.50)  ; 339
                (   45.29   526.46  -108.06     0.29)  ; 340
                (   44.70   527.34  -108.31     0.29)  ; 341
                (   44.63   527.49  -109.00     1.33)  ; 342
                (   44.20   527.86  -109.00     1.33)  ; 343
                (   43.61   528.21  -109.00     0.37)  ; 344
                (   42.88   529.03  -109.06     0.37)  ; 345
                (   42.14   530.33  -109.06     0.37)  ; 346
                (   41.55   531.23  -109.13     0.37)  ; 347
                (   41.04   531.73  -109.19     0.81)  ; 348
                (   40.74   532.16  -109.69     1.33)  ; 349

                (Cross
                  (Color Yellow)
                  (Name "Marker 3")
                  (   77.90   396.31   -22.75     0.07)  ; 1
                  (   64.44   367.71   -18.50     0.07)  ; 2
                  (   53.34   354.76   -14.75     0.07)  ; 3
                  (   66.96   368.91   -12.56     0.07)  ; 4
                  (   50.90   352.67   -11.44     0.07)  ; 5
                  (   43.98   350.89    -9.19     0.07)  ; 6
                  (   40.25   347.18    -6.63     0.07)  ; 7
                  (   33.69   340.02    -4.25     0.07)  ; 8
                  (   32.61   337.24    -7.00     0.07)  ; 9
                  (   30.93   341.17    -5.56     0.07)  ; 10
                  (   31.97   333.86    -5.44     0.07)  ; 11
                  (   23.38   327.27    -4.50     0.07)  ; 12
                  (   29.24   333.89    -6.00     0.07)  ; 13
                  (   21.22   321.71    -1.88     0.07)  ; 14
                  (   19.31   315.83    -0.06     0.07)  ; 15
                )  ;  End of markers
                (
                  (   39.78   532.02  -109.75     0.66)  ; 1, R-2-1-2-2-2-2-2-1
                  (   38.98   532.39  -108.69     0.44)  ; 2
                  (   37.94   532.76  -108.75     0.29)  ; 3
                  (   36.61   533.27  -109.06     0.29)  ; 4
                  (   35.66   533.62  -109.63     0.29)  ; 5
                  (   34.61   533.85  -110.44     0.29)  ; 6
                  (   33.45   534.44  -110.75     0.59)  ; 7
                  (   32.87   534.73  -111.00     1.47)  ; 8
                  (   32.27   535.08  -111.38     1.47)  ; 9
                  (   31.81   535.23  -112.13     0.44)  ; 10
                  (   30.42   535.67  -112.81     0.29)  ; 11
                  (   29.09   536.19  -113.38     0.22)  ; 12
                  (   28.87   536.47  -113.69     1.11)  ; 13
                  (   28.29   536.92  -113.81     1.11)  ; 14
                  (   27.70   536.85  -114.44     0.52)  ; 15
                  (   26.58   537.14  -115.31     0.29)  ; 16
                  (   25.64   537.44  -115.63     0.22)  ; 17
                  (   24.75   537.72  -116.06     0.22)  ; 18
                  (   23.72   537.81  -117.25     0.22)  ; 19
                  (   22.98   538.31  -117.75     1.11)  ; 20
                  (   22.54   538.38  -118.13     1.47)  ; 21
                  (   22.03   538.90  -118.56     0.88)  ; 22
                  (   21.51   539.32  -119.06     0.59)  ; 23
                  (   20.70   539.99  -119.25     0.37)  ; 24
                  (   19.89   540.59  -119.69     0.29)  ; 25
                  (   19.08   541.32  -120.13     0.29)  ; 26
                  (   18.49   541.67  -120.63     1.03)  ; 27
                  (   18.12   541.75  -120.69     2.06)  ; 28
                  (   17.39   542.11  -121.31     0.52)  ; 29
                  (   16.57   542.70  -121.88     0.29)  ; 30
                  (   15.98   543.43  -122.38     0.29)  ; 31
                  (   15.98   543.43  -123.75     0.81)  ; 32
                  (   15.40   543.80  -124.25     0.96)  ; 33
                  (   15.17   543.95  -125.06     0.74)  ; 34
                  (   14.67   544.22  -126.19     1.03)  ; 35
                  (   14.00   544.53  -126.88     1.03)  ; 36
                   Normal
                |
                  (   40.81   532.46  -109.63     0.37)  ; 1, R-2-1-2-2-2-2-2-2
                  (   40.15   533.71  -109.69     0.37)  ; 2
                  (   39.93   534.30  -109.75     1.25)  ; 3
                  (   39.63   534.89  -109.75     2.14)  ; 4
                  (   39.34   535.46  -109.94     1.25)  ; 5
                  (   39.41   536.05  -110.25     0.81)  ; 6
                  (   39.33   536.84  -110.56     1.33)  ; 7
                  (   39.04   537.51  -110.56     1.69)  ; 8
                  (   38.81   538.01  -110.56     0.52)  ; 9
                  (   38.68   538.53  -110.75     0.22)  ; 10
                  (   38.38   540.14  -110.75     0.22)  ; 11
                  (   37.94   540.80  -110.19     1.69)  ; 12
                  (   37.50   541.15  -110.50     2.43)  ; 13
                  (   37.35   542.03  -110.75     0.37)  ; 14
                  (   36.91   542.99  -111.13     0.37)  ; 15
                  (   36.91   543.58  -111.50     1.69)  ; 16
                  (   36.47   544.45  -111.88     1.99)  ; 17
                  (   36.10   544.90  -112.13     1.03)  ; 18
                  (   35.96   545.62  -112.25     0.52)  ; 19
                  (   35.58   546.13  -112.38     0.29)  ; 20
                  (   35.00   547.29  -112.56     0.15)  ; 21
                  (   34.61   547.89  -114.06     1.55)  ; 22
                  (   34.40   548.26  -114.25     1.47)  ; 23
                  (   34.18   548.47  -114.38     0.59)  ; 24
                  (   33.74   549.13  -114.50     0.37)  ; 25
                  (   33.00   550.37  -114.44     0.15)  ; 26
                  (   32.49   551.18  -114.50     1.62)  ; 27
                  (   32.05   551.98  -115.38     2.06)  ; 28
                  (   31.97   552.71  -115.50     0.29)  ; 29
                  (   31.67   554.17  -115.50     0.15)  ; 30
                  (   31.53   556.08  -115.81     0.15)  ; 31
                  (   31.23   556.81  -115.88     2.14)  ; 32
                  (   31.17   557.69  -117.75     0.37)  ; 33
                  (   31.40   559.08  -117.88     0.29)  ; 34
                  (   31.76   560.41  -117.94     0.29)  ; 35
                  (   32.12   562.60  -118.31     0.22)  ; 36
                  (   32.42   563.83  -118.50     0.22)  ; 37
                  (   32.50   564.50  -118.69     0.74)  ; 38
                  (   32.35   564.87  -119.19     3.02)  ; 39
                  (
                    (   31.46   565.81  -119.19     0.29)  ; 1, R-2-1-2-2-2-2-2-2-1
                    (   30.44   566.91  -119.38     0.22)  ; 2
                    (   29.62   567.80  -119.81     0.15)  ; 3
                    (   28.59   568.67  -119.88     0.88)  ; 4
                    (   28.00   568.95  -120.25     0.44)  ; 5
                    (   27.56   569.40  -120.38     0.15)  ; 6
                    (   26.68   570.35  -120.38     0.15)  ; 7
                    (   25.73   570.94  -120.44     0.59)  ; 8
                    (   25.35   571.14  -121.56     1.84)  ; 9
                    (   24.97   571.45  -121.56     0.29)  ; 10
                    (   24.92   571.66  -121.56     0.15)  ; 11
                    (   23.95   572.61  -121.81     0.15)  ; 12
                    (   23.44   573.34  -120.75     1.18)  ; 13
                    (   22.99   573.93  -121.00     2.06)  ; 14
                    (   22.34   574.58  -121.63     0.37)  ; 15
                    (   21.67   575.54  -121.75     0.22)  ; 16
                    (   20.50   577.44  -121.88     0.15)  ; 17
                    (   19.96   577.80  -122.06     0.88)  ; 18
                    (   19.54   578.32  -122.06     1.25)  ; 19
                    (   19.54   578.32  -122.06     0.15)  ; 20
                    (   17.32   581.03  -122.13     0.15)  ; 21
                    (   16.95   581.52  -122.13     1.03)  ; 22
                    (   16.88   581.97  -122.19     2.14)  ; 23
                    (   16.66   582.34  -122.19     1.69)  ; 24
                    (   16.51   582.41  -122.19     0.15)  ; 25
                    (   15.99   583.37  -122.38     0.15)  ; 26
                    (   15.26   583.96  -122.38     0.15)  ; 27
                    (   14.67   584.90  -122.50     0.15)  ; 28
                    (   14.23   585.33  -122.63     0.52)  ; 29
                    (   13.64   586.07  -122.63     2.21)  ; 30
                    (   13.56   586.13  -122.63     0.15)  ; 31
                    (   11.94   587.67  -122.94     0.15)  ; 32
                    (   11.24   588.41  -124.25     0.37)  ; 33
                    (   10.87   588.78  -122.44     1.18)  ; 34
                    (   10.12   589.08  -122.13     0.22)  ; 35
                    (    9.39   589.44  -122.06     0.15)  ; 36
                    (    8.35   590.01  -121.00     0.15)  ; 37
                    (    7.77   590.39  -120.69     1.25)  ; 38
                    (    7.41   590.39  -120.69     1.69)  ; 39
                    (    7.41   590.39  -120.69     0.15)  ; 40
                    (    6.00   590.82  -120.69     0.15)  ; 41
                    (    4.67   591.42  -120.44     0.15)  ; 42
                    (    3.56   591.98  -120.00     0.37)  ; 43
                    (    2.46   592.50  -119.75     0.74)  ; 44
                    (    1.72   592.79  -119.06     1.92)  ; 45
                    (    1.21   592.88  -119.06     1.92)  ; 46
                    (    0.98   592.94  -119.06     0.52)  ; 47
                    (    0.18   593.23  -118.56     0.29)  ; 48
                    (   -0.49   593.67  -118.00     0.29)  ; 49
                    (   -1.08   593.81  -117.75     0.22)  ; 50
                    (   -2.62   594.55  -117.38     0.44)  ; 51
                    (   -3.29   594.93  -117.38     0.81)  ; 52
                     Normal
                  |
                    (   33.70   565.53  -116.00     0.44)  ; 1, R-2-1-2-2-2-2-2-2-2
                    (   34.59   566.34  -115.81     0.44)  ; 2
                    (   35.60   567.07  -115.94     0.29)  ; 3
                    (   36.72   567.36  -115.94     0.29)  ; 4
                    (   37.81   567.72  -115.94     0.29)  ; 5
                    (   38.56   567.86  -115.94     1.62)  ; 6
                    (   39.59   568.46  -115.94     1.62)  ; 7
                    (   40.19   568.53  -115.94     0.15)  ; 8
                    (   41.44   569.05  -116.25     0.15)  ; 9
                    (   42.47   569.48  -116.56     0.15)  ; 10
                    (   43.73   569.48  -116.63     0.15)  ; 11
                    (   45.49   569.83  -116.81     0.15)  ; 12
                    (   46.29   570.14  -116.88     0.44)  ; 13
                    (   47.03   570.29  -116.88     1.62)  ; 14
                    (   47.77   570.58  -116.88     0.96)  ; 15
                    (   48.21   570.87  -117.13     0.15)  ; 16
                    (   49.17   571.16  -116.88     0.15)  ; 17
                    (   50.27   571.68  -116.56     0.15)  ; 18
                    (   50.65   571.53  -115.88     1.03)  ; 19
                    (   51.32   571.60  -115.75     1.47)  ; 20
                    (   51.59   571.53  -115.75     0.15)  ; 21
                    (   52.41   571.89  -115.63     0.15)  ; 22
                    (   53.58   572.04  -115.50     0.15)  ; 23
                    (   55.21   571.95  -115.50     0.96)  ; 24
                    (   55.21   571.95  -115.50     1.47)  ; 25
                    (   55.73   571.96  -115.50     0.66)  ; 26
                    (   56.17   571.81  -115.44     0.44)  ; 27
                    (   56.61   571.66  -115.38     0.22)  ; 28
                    (   57.27   571.67  -115.25     0.22)  ; 29
                    (   58.22   571.60  -115.13     0.52)  ; 30
                    (   58.67   571.67  -115.13     1.33)  ; 31
                    (   59.26   571.31  -115.13     2.06)  ; 32
                     Normal
                  )  ;  End of split
                )  ;  End of split
              )  ;  End of split
            )  ;  End of split
          )  ;  End of split
        )  ;  End of split
      )  ;  End of split
    |
      (  -31.49   258.09     8.19     1.92)  ; 1, R-2-2
      (  -30.40   257.87    10.19     1.62)  ; 2
      (  -30.02   257.87    11.44     1.18)  ; 3
      (  -29.43   257.36    11.94     1.11)  ; 4
      (  -28.93   257.07    12.38     1.18)  ; 5
      (  -27.73   256.41    12.69     1.18)  ; 6
      (  -26.77   256.12    13.31     2.06)  ; 7
      (  -26.63   255.53    15.13     1.33)  ; 8
      (  -26.04   254.88    15.31     1.03)  ; 9
      (  -25.67   254.74    15.88     1.40)  ; 10
      (  -24.72   254.57    16.06     0.88)  ; 11
      (  -23.98   254.66    16.06     0.66)  ; 12
      (  -22.95   254.88    16.25     0.96)  ; 13
      (  -22.43   254.80    16.44     1.03)  ; 14
      (  -21.84   254.80    17.13     0.66)  ; 15
      (  -20.97   254.95    17.50     0.59)  ; 16
      (  -20.30   254.74    17.44     0.52)  ; 17
      (  -20.23   254.22    17.50     0.44)  ; 18
      (  -20.22   253.56    18.94     0.52)  ; 19
      (  -20.29   253.41    20.63     0.66)  ; 20
      (  -20.66   252.47    21.13     0.81)  ; 21
      (  -20.61   252.17    21.13     0.81)  ; 22
      (  -20.45   251.51    22.00     0.74)  ; 23
      (  -20.53   250.78    22.38     0.59)  ; 24
      (  -20.81   250.05    22.56     1.03)  ; 25
      (  -21.11   249.47    23.19     1.18)  ; 26
      (  -21.62   248.87    23.94     0.88)  ; 27
      (  -21.71   248.22    25.00     0.96)  ; 28
      (  -22.13   247.86    25.25     0.81)  ; 29
      (  -22.50   247.49    25.44     0.81)  ; 30
      (  -22.67   247.35    25.44     0.81)  ; 31

      (Cross
        (Color Yellow)
        (Name "Marker 3")
        (  -26.29   255.99     9.75     0.07)  ; 1
        (  -25.80   253.46    11.63     0.07)  ; 2
        (  -21.80   247.32    19.94     0.07)  ; 3
      )  ;  End of markers
      (
        (  -22.80   247.27    25.56     0.52)  ; 1, R-2-2-1
        (  -23.03   246.70    25.88     0.44)  ; 2
        (  -23.17   245.51    25.13     0.37)  ; 3
        (  -23.17   244.94    25.13     0.29)  ; 4
        (  -23.54   244.20    25.13     0.29)  ; 5
        (  -22.96   243.25    25.13     0.29)  ; 6
        (  -22.44   243.40    25.13     0.29)  ; 7
        (  -21.99   242.89    25.06     0.29)  ; 8
         Normal
      |
        (  -22.97   247.57    26.81     0.29)  ; 1, R-2-2-2
        (  -23.70   248.08    27.00     0.22)  ; 2
        (  -23.77   248.96    27.06     0.29)  ; 3
        (  -23.99   249.40    27.38     0.52)  ; 4
        (  -23.93   249.32    27.44     0.37)  ; 5
        (  -23.48   249.91    27.63     0.22)  ; 6
         Normal
      |
        (  -22.45   247.64    27.19     0.22)  ; 1, R-2-2-3
        (  -22.15   248.15    27.38     0.37)  ; 2
        (  -22.00   248.66    27.38     0.52)  ; 3
        (  -22.09   249.70    28.00     0.52)  ; 4
        (  -21.78   250.13    28.94     0.29)  ; 5
        (  -21.43   250.94    29.38     0.22)  ; 6
        (  -20.68   251.30    29.94     0.44)  ; 7
        (  -20.09   251.22    30.56     0.66)  ; 8
        (  -19.56   250.86    30.94     0.44)  ; 9
        (  -19.28   250.35    31.00     0.44)  ; 10
        (  -18.91   250.05    31.19     0.37)  ; 11
        (  -18.62   249.18    31.56     0.59)  ; 12
        (  -18.62   248.88    31.56     0.88)  ; 13
        (  -18.32   248.45    31.88     0.59)  ; 14
        (  -18.32   247.72    32.56     0.88)  ; 15
        (  -18.47   247.35    33.00     1.11)  ; 16
        (  -17.95   246.99    33.38     0.96)  ; 17
        (  -17.72   246.84    33.69     0.88)  ; 18
        (  -17.36   247.13    34.94     0.52)  ; 19
        (  -17.23   246.91    35.50     0.59)  ; 20
        (  -16.78   246.33    36.69     0.66)  ; 21
        (  -16.70   246.03    34.56     0.66)  ; 22
        (  -16.34   245.74    34.50     0.44)  ; 23
        (  -16.12   245.30    34.88     0.44)  ; 24
        (  -16.18   244.56    34.75     0.29)  ; 25
        (  -16.26   243.40    34.50     0.29)  ; 26
        (  -16.18   243.40    35.38     0.37)  ; 27

        (Cross
          (Color Yellow)
          (Name "Marker 3")
          (  -18.69   246.37    28.50     0.07)  ; 1
          (  -16.65   244.90    33.44     0.07)  ; 2
        )  ;  End of markers
         Normal
      )  ;  End of split
    )  ;  End of split
  )  ;  End of split
)  ;  End of tree

( (Color MediumGray)
  (Dendrite)
  (  -42.41   253.63     0.56     1.33)  ; Root
  (  -42.92   254.42     1.19     1.18)  ; 1, R
  (  -43.21   255.16     1.56     1.25)  ; 2
  (  -43.52   255.97     2.06     1.77)  ; 3
  (  -43.65   257.12     2.31     1.99)  ; 4
  (  -43.52   258.30     2.63     1.33)  ; 5
  (  -43.87   259.32     2.88     1.33)  ; 6
  (  -43.88   260.12     3.25     1.77)  ; 7
  (  -44.11   260.85     3.56     1.18)  ; 8
  (  -44.40   262.03     3.81     0.81)  ; 9
  (  -44.54   262.83     3.81     0.81)  ; 10
  (  -44.40   263.49     3.94     1.40)  ; 11
  (  -44.84   264.21     4.19     2.36)  ; 12
  (  -45.05   265.17     3.13     2.65)  ; 13
  (  -45.43   266.05     2.13     2.65)  ; 14
  (  -46.02   267.37     2.44     2.14)  ; 15
  (  -46.46   268.45     1.06     1.55)  ; 16
  (  -46.38   269.62     1.06     1.69)  ; 17
  (  -46.53   270.73     0.75     1.55)  ; 18
  (  -46.38   271.61     0.75     1.40)  ; 19
  (  -46.45   272.58     0.25     1.03)  ; 20
  (  -46.80   273.53     0.00     0.96)  ; 21
  (  -47.03   274.27    -0.13     1.25)  ; 22
  (  -47.26   275.01    -0.31     1.55)  ; 23
  (  -47.40   275.80    -0.69     1.69)  ; 24
  (  -47.40   276.61    -0.19     1.92)  ; 25
  (  -47.39   277.55    -0.63     1.92)  ; 26
  (  -47.62   278.42    -0.06     2.14)  ; 27
  (
    (  -47.62   278.42    -0.06     2.14)  ; 1, R-1
    (  -47.62   278.42    -0.06     2.14)  ; 2
    (  -47.72   279.19     2.63     0.88)  ; 3
    (  -47.72   280.13     2.50     1.11)  ; 4
    (  -48.09   281.09     2.44     1.11)  ; 5
    (  -47.80   281.41     2.31     1.25)  ; 6
    (  -48.04   282.32     1.94     0.88)  ; 7
    (  -48.37   283.26     1.19     0.66)  ; 8
    (  -48.52   284.08     0.88     0.59)  ; 9
    (  -48.79   285.82     0.56     0.52)  ; 10
    (  -49.14   286.89     0.56     0.52)  ; 11
    (  -49.43   288.78     0.44     0.81)  ; 12
    (  -49.62   290.47     0.25     1.40)  ; 13
    (  -49.55   291.71    -0.06     1.69)  ; 14
    (  -49.63   292.36    -0.13     1.47)  ; 15
    (  -49.41   293.09    -0.75     0.81)  ; 16
    (  -49.11   294.26    -0.81     0.96)  ; 17
    (  -48.80   295.15    -0.94     0.81)  ; 18
    (  -48.44   296.10    -1.19     1.11)  ; 19
    (  -48.44   296.83    -1.19     1.69)  ; 20
    (  -48.53   297.48    -1.19     0.88)  ; 21
    (  -48.30   298.59    -1.50     0.59)  ; 22
    (  -48.15   299.24    -1.75     0.81)  ; 23
    (  -48.07   299.96    -2.19     0.52)  ; 24
    (  -48.23   300.63    -2.50     0.44)  ; 25
    (  -48.45   300.77    -2.69     0.44)  ; 26
    (  -48.88   300.99    -2.75     0.44)  ; 27
    (  -48.52   302.16    -3.00     0.74)  ; 28
    (  -48.37   302.75    -3.13     1.18)  ; 29
    (  -48.44   303.71    -3.25     1.11)  ; 30
    (  -48.30   304.35    -3.38     1.25)  ; 31
    (  -48.07   305.02    -3.50     0.88)  ; 32
    (  -47.85   305.89    -3.50     0.59)  ; 33
    (  -47.77   306.54    -3.56     0.52)  ; 34
    (  -47.92   308.71    -3.56     0.37)  ; 35
    (  -47.99   309.22    -3.56     0.37)  ; 36
    (  -48.43   309.89    -3.56     0.37)  ; 37
    (  -48.73   310.40    -3.63     0.37)  ; 38
    (  -48.81   310.76    -3.63     0.74)  ; 39
    (  -48.94   311.49    -3.69     1.25)  ; 40
